event_order,country,event_type,event_month,traffic_source,no_of_events
4,France,cart,2023-12-01 00:00:00.000000 UTC,Organic,25
4,Belgium,cart,2023-03-01 00:00:00.000000 UTC,Organic,5
4,Germany,cart,2023-01-01 00:00:00.000000 UTC,Organic,9
4,South Korea,cart,2023-04-01 00:00:00.000000 UTC,Organic,18
4,Australia,cart,2023-12-01 00:00:00.000000 UTC,Facebook,13
4,Deutschland,cart,2023-06-01 00:00:00.000000 UTC,YouTube,3
4,Deutschland,cart,2023-02-01 00:00:00.000000 UTC,Organic,2
4,Deutschland,cart,2023-08-01 00:00:00.000000 UTC,Organic,2
4,Belgium,cart,2023-10-01 00:00:00.000000 UTC,YouTube,7
4,Poland,cart,2023-03-01 00:00:00.000000 UTC,Organic,1
4,Colombia,cart,2023-05-01 00:00:00.000000 UTC,Organic,2
4,Belgium,cart,2023-06-01 00:00:00.000000 UTC,Organic,5
4,Poland,cart,2023-04-01 00:00:00.000000 UTC,Facebook,2
4,Colombia,cart,2023-08-01 00:00:00.000000 UTC,Adwords,6
4,United Kingdom,cart,2023-03-01 00:00:00.000000 UTC,Organic,12
4,Belgium,cart,2023-01-01 00:00:00.000000 UTC,Organic,3
4,Deutschland,cart,2023-01-01 00:00:00.000000 UTC,Organic,2
4,Deutschland,cart,2023-04-01 00:00:00.000000 UTC,Organic,2
4,Poland,cart,2023-12-01 00:00:00.000000 UTC,Email,6
4,Poland,cart,2023-05-01 00:00:00.000000 UTC,YouTube,1
4,Colombia,cart,2023-04-01 00:00:00.000000 UTC,YouTube,6
4,Colombia,cart,2023-01-01 00:00:00.000000 UTC,YouTube,3
4,Colombia,cart,2023-05-01 00:00:00.000000 UTC,Adwords,6
4,Poland,cart,2023-12-01 00:00:00.000000 UTC,Adwords,9
4,Poland,cart,2023-09-01 00:00:00.000000 UTC,Facebook,2
4,Belgium,cart,2023-02-01 00:00:00.000000 UTC,Organic,6
4,United Kingdom,cart,2023-09-01 00:00:00.000000 UTC,Organic,16
4,Belgium,cart,2023-01-01 00:00:00.000000 UTC,YouTube,10
4,Deutschland,cart,2023-05-01 00:00:00.000000 UTC,Organic,3
4,Poland,cart,2023-02-01 00:00:00.000000 UTC,YouTube,1
4,Poland,cart,2023-04-01 00:00:00.000000 UTC,YouTube,2
4,Poland,cart,2023-02-01 00:00:00.000000 UTC,Organic,2
4,Belgium,cart,2023-12-01 00:00:00.000000 UTC,YouTube,11
4,Austria,cart,2023-09-01 00:00:00.000000 UTC,Adwords,1
4,Colombia,cart,2023-08-01 00:00:00.000000 UTC,Organic,1
4,Belgium,cart,2023-11-01 00:00:00.000000 UTC,Organic,3
4,Poland,cart,2023-05-01 00:00:00.000000 UTC,Facebook,1
4,Poland,cart,2023-06-01 00:00:00.000000 UTC,YouTube,1
4,Poland,cart,2023-08-01 00:00:00.000000 UTC,YouTube,2
4,Colombia,cart,2023-07-01 00:00:00.000000 UTC,YouTube,1
4,Colombia,cart,2023-12-01 00:00:00.000000 UTC,Adwords,2
4,Colombia,cart,2023-10-01 00:00:00.000000 UTC,YouTube,2
4,Colombia,cart,2023-04-01 00:00:00.000000 UTC,Facebook,1
4,Colombia,cart,2023-09-01 00:00:00.000000 UTC,Facebook,2
4,Colombia,cart,2023-05-01 00:00:00.000000 UTC,Facebook,1
4,Poland,cart,2023-09-01 00:00:00.000000 UTC,YouTube,2
4,Poland,cart,2023-01-01 00:00:00.000000 UTC,Email,3
4,Belgium,cart,2023-07-01 00:00:00.000000 UTC,Organic,4
4,Poland,cart,2023-08-01 00:00:00.000000 UTC,Adwords,6
4,Belgium,cart,2023-04-01 00:00:00.000000 UTC,Facebook,5
4,Poland,cart,2023-07-01 00:00:00.000000 UTC,Organic,1
4,Colombia,cart,2023-07-01 00:00:00.000000 UTC,Organic,1
4,Colombia,cart,2023-11-01 00:00:00.000000 UTC,YouTube,2
4,Colombia,cart,2023-11-01 00:00:00.000000 UTC,Facebook,1
4,Colombia,cart,2023-11-01 00:00:00.000000 UTC,Organic,1
4,Country Unknown,cart,2023-11-01 00:00:00.000000 UTC,Facebook,1
4,Country Unknown,cart,2023-06-01 00:00:00.000000 UTC,Adwords,1
4,Poland,cart,2023-04-01 00:00:00.000000 UTC,Adwords,4
4,Austria,cart,2023-05-01 00:00:00.000000 UTC,Email,1
4,Austria,cart,2023-08-01 00:00:00.000000 UTC,Email,1
4,Colombia,cart,2023-02-01 00:00:00.000000 UTC,Organic,1
4,Japan,cart,2023-11-01 00:00:00.000000 UTC,Organic,6
4,Belgium,cart,2023-07-01 00:00:00.000000 UTC,Facebook,7
4,Poland,cart,2023-10-01 00:00:00.000000 UTC,Email,1
4,Poland,cart,2023-12-01 00:00:00.000000 UTC,YouTube,2
4,Poland,cart,2023-11-01 00:00:00.000000 UTC,YouTube,2
4,Poland,cart,2023-12-01 00:00:00.000000 UTC,Facebook,2
4,Poland,cart,2023-06-01 00:00:00.000000 UTC,Adwords,2
4,Poland,cart,2023-10-01 00:00:00.000000 UTC,Facebook,3
4,Poland,cart,2023-10-01 00:00:00.000000 UTC,YouTube,3
4,Poland,cart,2023-11-01 00:00:00.000000 UTC,Organic,1
4,Poland,cart,2023-08-01 00:00:00.000000 UTC,Facebook,2
4,Japan,cart,2023-06-01 00:00:00.000000 UTC,Organic,4
4,Poland,cart,2023-07-01 00:00:00.000000 UTC,YouTube,2
5,Brasil,purchase,2023-12-01 00:00:00.000000 UTC,Email,369
5,Brasil,purchase,2023-11-01 00:00:00.000000 UTC,Adwords,201
5,Brasil,purchase,2023-02-01 00:00:00.000000 UTC,Email,213
5,Brasil,purchase,2023-09-01 00:00:00.000000 UTC,Email,281
5,Brasil,purchase,2023-06-01 00:00:00.000000 UTC,Adwords,197
5,Brasil,purchase,2023-03-01 00:00:00.000000 UTC,Adwords,138
5,Brasil,purchase,2023-07-01 00:00:00.000000 UTC,Email,272
5,Brasil,purchase,2023-01-01 00:00:00.000000 UTC,Email,207
5,Brasil,purchase,2023-08-01 00:00:00.000000 UTC,Email,281
5,Brasil,purchase,2023-06-01 00:00:00.000000 UTC,Facebook,62
5,Brasil,purchase,2023-02-01 00:00:00.000000 UTC,Adwords,142
5,Brasil,purchase,2023-07-01 00:00:00.000000 UTC,Facebook,65
5,Japan,purchase,2023-08-01 00:00:00.000000 UTC,YouTube,11
5,Brasil,purchase,2023-05-01 00:00:00.000000 UTC,Email,219
5,Brasil,purchase,2023-01-01 00:00:00.000000 UTC,Facebook,41
5,Brasil,purchase,2023-08-01 00:00:00.000000 UTC,Adwords,191
5,Brasil,purchase,2023-10-01 00:00:00.000000 UTC,YouTube,70
5,Brasil,purchase,2023-11-01 00:00:00.000000 UTC,Email,320
5,Brasil,purchase,2023-12-01 00:00:00.000000 UTC,Adwords,237
5,Brasil,purchase,2023-05-01 00:00:00.000000 UTC,Adwords,146
5,China,purchase,2023-08-01 00:00:00.000000 UTC,Email,679
5,China,purchase,2023-10-01 00:00:00.000000 UTC,Adwords,460
5,China,purchase,2023-12-01 00:00:00.000000 UTC,Facebook,203
5,China,purchase,2023-10-01 00:00:00.000000 UTC,Email,771
5,China,purchase,2023-09-01 00:00:00.000000 UTC,Email,677
5,China,purchase,2023-05-01 00:00:00.000000 UTC,Email,527
5,China,purchase,2023-04-01 00:00:00.000000 UTC,Email,534
5,China,purchase,2023-08-01 00:00:00.000000 UTC,Adwords,445
5,China,purchase,2023-03-01 00:00:00.000000 UTC,Organic,70
5,China,purchase,2023-11-01 00:00:00.000000 UTC,Adwords,523
5,China,purchase,2023-11-01 00:00:00.000000 UTC,Email,832
5,China,purchase,2023-04-01 00:00:00.000000 UTC,Adwords,375
5,China,purchase,2023-02-01 00:00:00.000000 UTC,Email,486
5,China,purchase,2023-12-01 00:00:00.000000 UTC,Email,821
5,China,purchase,2023-07-01 00:00:00.000000 UTC,YouTube,139
5,China,purchase,2023-12-01 00:00:00.000000 UTC,Adwords,607
5,China,purchase,2023-01-01 00:00:00.000000 UTC,Organic,57
5,China,purchase,2023-03-01 00:00:00.000000 UTC,Adwords,380
5,China,purchase,2023-01-01 00:00:00.000000 UTC,Email,423
5,China,purchase,2023-06-01 00:00:00.000000 UTC,Email,612
5,China,purchase,2023-01-01 00:00:00.000000 UTC,Adwords,298
5,China,purchase,2023-08-01 00:00:00.000000 UTC,Organic,54
5,China,purchase,2023-02-01 00:00:00.000000 UTC,Facebook,93
5,China,purchase,2023-02-01 00:00:00.000000 UTC,YouTube,85
5,China,purchase,2023-09-01 00:00:00.000000 UTC,Adwords,463
5,China,purchase,2023-12-01 00:00:00.000000 UTC,YouTube,194
5,China,purchase,2023-04-01 00:00:00.000000 UTC,YouTube,135
5,China,purchase,2023-11-01 00:00:00.000000 UTC,Facebook,165
5,China,purchase,2023-09-01 00:00:00.000000 UTC,Facebook,158
5,China,purchase,2023-06-01 00:00:00.000000 UTC,Adwords,447
5,China,purchase,2023-03-01 00:00:00.000000 UTC,YouTube,129
5,China,purchase,2023-09-01 00:00:00.000000 UTC,Organic,93
5,China,purchase,2023-01-01 00:00:00.000000 UTC,Facebook,95
5,China,purchase,2023-07-01 00:00:00.000000 UTC,Facebook,148
5,Spain,purchase,2023-12-01 00:00:00.000000 UTC,Adwords,56
5,United States,purchase,2023-07-01 00:00:00.000000 UTC,Adwords,251
5,China,purchase,2023-11-01 00:00:00.000000 UTC,Organic,83
5,China,purchase,2023-07-01 00:00:00.000000 UTC,Email,659
5,China,purchase,2023-08-01 00:00:00.000000 UTC,Facebook,159
5,China,purchase,2023-11-01 00:00:00.000000 UTC,YouTube,163
5,Belgium,purchase,2023-12-01 00:00:00.000000 UTC,Adwords,22
5,Belgium,purchase,2023-05-01 00:00:00.000000 UTC,Facebook,6
5,United States,purchase,2023-09-01 00:00:00.000000 UTC,Facebook,105
5,United States,purchase,2023-05-01 00:00:00.000000 UTC,Email,394
5,United States,purchase,2023-03-01 00:00:00.000000 UTC,Email,359
5,Germany,purchase,2023-05-01 00:00:00.000000 UTC,Email,72
5,United States,purchase,2023-12-01 00:00:00.000000 UTC,Organic,58
5,United States,purchase,2023-09-01 00:00:00.000000 UTC,Email,432
5,United States,purchase,2023-11-01 00:00:00.000000 UTC,Email,464
5,United States,purchase,2023-01-01 00:00:00.000000 UTC,Adwords,195
5,United States,purchase,2023-03-01 00:00:00.000000 UTC,YouTube,82
5,United States,purchase,2023-02-01 00:00:00.000000 UTC,Adwords,211
5,United States,purchase,2023-01-01 00:00:00.000000 UTC,Organic,28
5,United States,purchase,2023-12-01 00:00:00.000000 UTC,Facebook,108
5,Belgium,purchase,2023-02-01 00:00:00.000000 UTC,Adwords,9
5,United States,purchase,2023-04-01 00:00:00.000000 UTC,Adwords,223
5,United States,purchase,2023-06-01 00:00:00.000000 UTC,YouTube,88
5,United States,purchase,2023-06-01 00:00:00.000000 UTC,Facebook,93
5,Japan,purchase,2023-08-01 00:00:00.000000 UTC,Email,52
5,United States,purchase,2023-03-01 00:00:00.000000 UTC,Adwords,260
5,Brasil,purchase,2023-11-01 00:00:00.000000 UTC,YouTube,85
5,Germany,purchase,2023-01-01 00:00:00.000000 UTC,Email,56
5,China,purchase,2023-06-01 00:00:00.000000 UTC,Facebook,130
5,Spain,purchase,2023-06-01 00:00:00.000000 UTC,Organic,12
5,United States,purchase,2023-06-01 00:00:00.000000 UTC,Adwords,254
5,United States,purchase,2023-06-01 00:00:00.000000 UTC,Email,417
5,United States,purchase,2023-12-01 00:00:00.000000 UTC,Email,563
5,United States,purchase,2023-10-01 00:00:00.000000 UTC,Adwords,341
5,United States,purchase,2023-09-01 00:00:00.000000 UTC,YouTube,109
5,China,purchase,2023-05-01 00:00:00.000000 UTC,Adwords,376
5,China,purchase,2023-03-01 00:00:00.000000 UTC,Email,562
5,Spain,purchase,2023-06-01 00:00:00.000000 UTC,Email,85
5,Japan,purchase,2023-06-01 00:00:00.000000 UTC,Email,28
5,Japan,purchase,2023-07-01 00:00:00.000000 UTC,Email,40
5,China,purchase,2023-02-01 00:00:00.000000 UTC,Adwords,307
5,China,purchase,2023-10-01 00:00:00.000000 UTC,Facebook,160
5,United States,purchase,2023-05-01 00:00:00.000000 UTC,Organic,45
5,Brasil,purchase,2023-12-01 00:00:00.000000 UTC,Organic,40
5,United States,purchase,2023-07-01 00:00:00.000000 UTC,Email,409
5,United States,purchase,2023-10-01 00:00:00.000000 UTC,Email,517
5,China,purchase,2023-07-01 00:00:00.000000 UTC,Organic,78
5,Japan,purchase,2023-12-01 00:00:00.000000 UTC,Email,61
5,South Korea,purchase,2023-01-01 00:00:00.000000 UTC,Adwords,53
5,Germany,purchase,2023-06-01 00:00:00.000000 UTC,Facebook,25
5,Japan,purchase,2023-11-01 00:00:00.000000 UTC,Adwords,36
5,Japan,purchase,2023-05-01 00:00:00.000000 UTC,Adwords,39
5,South Korea,purchase,2023-03-01 00:00:00.000000 UTC,Facebook,16
5,Brasil,purchase,2023-03-01 00:00:00.000000 UTC,Email,231
5,South Korea,purchase,2023-02-01 00:00:00.000000 UTC,YouTube,17
5,South Korea,purchase,2023-05-01 00:00:00.000000 UTC,Adwords,50
5,Spain,purchase,2023-12-01 00:00:00.000000 UTC,Email,103
5,Japan,purchase,2023-03-01 00:00:00.000000 UTC,Email,47
5,China,purchase,2023-01-01 00:00:00.000000 UTC,YouTube,90
5,United States,purchase,2023-05-01 00:00:00.000000 UTC,YouTube,88
5,Germany,purchase,2023-06-01 00:00:00.000000 UTC,Adwords,52
5,Japan,purchase,2023-05-01 00:00:00.000000 UTC,Email,52
5,Japan,purchase,2023-01-01 00:00:00.000000 UTC,Email,31
5,Germany,purchase,2023-05-01 00:00:00.000000 UTC,YouTube,22
5,Japan,purchase,2023-09-01 00:00:00.000000 UTC,Email,55
5,South Korea,purchase,2023-07-01 00:00:00.000000 UTC,Adwords,53
5,South Korea,purchase,2023-07-01 00:00:00.000000 UTC,Email,83
5,South Korea,purchase,2023-01-01 00:00:00.000000 UTC,Email,89
5,South Korea,purchase,2023-05-01 00:00:00.000000 UTC,Email,74
5,Brasil,purchase,2023-08-01 00:00:00.000000 UTC,Organic,32
5,Brasil,purchase,2023-06-01 00:00:00.000000 UTC,Email,260
5,Japan,purchase,2023-05-01 00:00:00.000000 UTC,Organic,12
5,South Korea,purchase,2023-12-01 00:00:00.000000 UTC,Email,131
5,South Korea,purchase,2023-08-01 00:00:00.000000 UTC,Email,110
5,South Korea,purchase,2023-08-01 00:00:00.000000 UTC,Adwords,59
5,France,purchase,2023-06-01 00:00:00.000000 UTC,Email,68
5,France,purchase,2023-03-01 00:00:00.000000 UTC,Email,76
5,Brasil,purchase,2023-09-01 00:00:00.000000 UTC,Adwords,199
5,Brasil,purchase,2023-12-01 00:00:00.000000 UTC,Facebook,66
5,Germany,purchase,2023-03-01 00:00:00.000000 UTC,Organic,3
5,Japan,purchase,2023-11-01 00:00:00.000000 UTC,Facebook,16
5,South Korea,purchase,2023-03-01 00:00:00.000000 UTC,Adwords,65
5,South Korea,purchase,2023-04-01 00:00:00.000000 UTC,YouTube,14
5,South Korea,purchase,2023-02-01 00:00:00.000000 UTC,Facebook,15
5,South Korea,purchase,2023-06-01 00:00:00.000000 UTC,Facebook,27
5,South Korea,purchase,2023-09-01 00:00:00.000000 UTC,Email,111
5,South Korea,purchase,2023-11-01 00:00:00.000000 UTC,YouTube,31
5,China,purchase,2023-05-01 00:00:00.000000 UTC,YouTube,120
5,Brasil,purchase,2023-10-01 00:00:00.000000 UTC,Email,304
5,Brasil,purchase,2023-08-01 00:00:00.000000 UTC,Facebook,67
5,Japan,purchase,2023-04-01 00:00:00.000000 UTC,Organic,4
5,Japan,purchase,2023-05-01 00:00:00.000000 UTC,Facebook,12
5,South Korea,purchase,2023-06-01 00:00:00.000000 UTC,Email,88
5,South Korea,purchase,2023-04-01 00:00:00.000000 UTC,Email,101
5,France,purchase,2023-09-01 00:00:00.000000 UTC,Adwords,55
5,Brasil,purchase,2023-04-01 00:00:00.000000 UTC,Email,219
5,Japan,purchase,2023-04-01 00:00:00.000000 UTC,Facebook,3
5,Japan,purchase,2023-02-01 00:00:00.000000 UTC,Email,25
5,South Korea,purchase,2023-06-01 00:00:00.000000 UTC,Adwords,69
5,South Korea,purchase,2023-11-01 00:00:00.000000 UTC,Adwords,88
5,South Korea,purchase,2023-08-01 00:00:00.000000 UTC,Facebook,21
5,South Korea,purchase,2023-11-01 00:00:00.000000 UTC,Email,111
5,South Korea,purchase,2023-12-01 00:00:00.000000 UTC,Organic,13
5,Brasil,purchase,2023-10-01 00:00:00.000000 UTC,Adwords,244
5,South Korea,purchase,2023-10-01 00:00:00.000000 UTC,Email,114
5,South Korea,purchase,2023-05-01 00:00:00.000000 UTC,Organic,16
5,South Korea,purchase,2023-12-01 00:00:00.000000 UTC,Adwords,77
5,Japan,purchase,2023-12-01 00:00:00.000000 UTC,Adwords,30
5,Spain,purchase,2023-03-01 00:00:00.000000 UTC,YouTube,17
5,China,purchase,2023-03-01 00:00:00.000000 UTC,Facebook,117
5,Brasil,purchase,2023-04-01 00:00:00.000000 UTC,Adwords,154
5,United States,purchase,2023-01-01 00:00:00.000000 UTC,YouTube,60
5,South Korea,purchase,2023-09-01 00:00:00.000000 UTC,Adwords,64
5,Belgium,purchase,2023-06-01 00:00:00.000000 UTC,Adwords,16
5,Japan,purchase,2023-06-01 00:00:00.000000 UTC,Adwords,21
5,Japan,purchase,2023-05-01 00:00:00.000000 UTC,YouTube,11
5,Brasil,purchase,2023-02-01 00:00:00.000000 UTC,Organic,24
5,Brasil,purchase,2023-06-01 00:00:00.000000 UTC,YouTube,55
5,United States,purchase,2023-10-01 00:00:00.000000 UTC,Organic,56
5,Brasil,purchase,2023-11-01 00:00:00.000000 UTC,Facebook,77
5,Germany,purchase,2023-12-01 00:00:00.000000 UTC,Email,101
5,Germany,purchase,2023-02-01 00:00:00.000000 UTC,Email,68
5,Spain,purchase,2023-08-01 00:00:00.000000 UTC,Email,72
5,China,purchase,2023-04-01 00:00:00.000000 UTC,Organic,48
5,China,purchase,2023-07-01 00:00:00.000000 UTC,Adwords,469
5,South Korea,purchase,2023-06-01 00:00:00.000000 UTC,YouTube,22
5,South Korea,purchase,2023-05-01 00:00:00.000000 UTC,Facebook,20
5,China,purchase,2023-06-01 00:00:00.000000 UTC,Organic,79
5,South Korea,purchase,2023-10-01 00:00:00.000000 UTC,YouTube,21
5,Japan,purchase,2023-09-01 00:00:00.000000 UTC,Adwords,27
5,South Korea,purchase,2023-03-01 00:00:00.000000 UTC,Email,64
5,China,purchase,2023-08-01 00:00:00.000000 UTC,YouTube,131
5,Spain,purchase,2023-11-01 00:00:00.000000 UTC,Facebook,20
5,Japan,purchase,2023-07-01 00:00:00.000000 UTC,Facebook,11
5,Brasil,purchase,2023-07-01 00:00:00.000000 UTC,YouTube,55
5,Spain,purchase,2023-09-01 00:00:00.000000 UTC,Adwords,57
5,Japan,purchase,2023-11-01 00:00:00.000000 UTC,YouTube,7
5,Japan,purchase,2023-11-01 00:00:00.000000 UTC,Email,63
5,Germany,purchase,2023-01-01 00:00:00.000000 UTC,YouTube,16
5,Germany,purchase,2023-09-01 00:00:00.000000 UTC,Email,78
5,Japan,purchase,2023-03-01 00:00:00.000000 UTC,YouTube,8
5,France,purchase,2023-08-01 00:00:00.000000 UTC,Facebook,18
5,France,purchase,2023-12-01 00:00:00.000000 UTC,Adwords,79
5,United States,purchase,2023-09-01 00:00:00.000000 UTC,Adwords,269
5,Japan,purchase,2023-06-01 00:00:00.000000 UTC,Organic,5
5,United States,purchase,2023-11-01 00:00:00.000000 UTC,Facebook,89
5,United States,purchase,2023-04-01 00:00:00.000000 UTC,Email,351
5,Spain,purchase,2023-02-01 00:00:00.000000 UTC,YouTube,11
5,Spain,purchase,2023-04-01 00:00:00.000000 UTC,Adwords,43
5,Japan,purchase,2023-08-01 00:00:00.000000 UTC,Adwords,30
5,Germany,purchase,2023-04-01 00:00:00.000000 UTC,Adwords,48
5,United States,purchase,2023-08-01 00:00:00.000000 UTC,Adwords,297
5,United States,purchase,2023-01-01 00:00:00.000000 UTC,Email,331
5,United States,purchase,2023-04-01 00:00:00.000000 UTC,Facebook,71
5,Germany,purchase,2023-04-01 00:00:00.000000 UTC,Email,80
5,Brasil,purchase,2023-01-01 00:00:00.000000 UTC,Adwords,136
5,Brasil,purchase,2023-10-01 00:00:00.000000 UTC,Facebook,71
5,Brasil,purchase,2023-02-01 00:00:00.000000 UTC,Facebook,56
5,Spain,purchase,2023-11-01 00:00:00.000000 UTC,Email,85
5,United States,purchase,2023-11-01 00:00:00.000000 UTC,Adwords,315
5,United States,purchase,2023-04-01 00:00:00.000000 UTC,Organic,41
5,Japan,purchase,2023-02-01 00:00:00.000000 UTC,Adwords,22
5,Spain,purchase,2023-05-01 00:00:00.000000 UTC,Email,72
5,Japan,purchase,2023-08-01 00:00:00.000000 UTC,Facebook,7
5,Japan,purchase,2023-02-01 00:00:00.000000 UTC,Facebook,9
5,China,purchase,2023-10-01 00:00:00.000000 UTC,YouTube,178
5,China,purchase,2023-05-01 00:00:00.000000 UTC,Organic,56
5,China,purchase,2023-06-01 00:00:00.000000 UTC,YouTube,123
5,Spain,purchase,2023-09-01 00:00:00.000000 UTC,Email,100
5,Australia,purchase,2023-03-01 00:00:00.000000 UTC,Organic,2
5,France,purchase,2023-01-01 00:00:00.000000 UTC,Email,59
5,France,purchase,2023-01-01 00:00:00.000000 UTC,Adwords,40
5,Australia,purchase,2023-12-01 00:00:00.000000 UTC,Email,60
5,United States,purchase,2023-11-01 00:00:00.000000 UTC,YouTube,108
5,Australia,purchase,2023-03-01 00:00:00.000000 UTC,Adwords,17
5,Australia,purchase,2023-11-01 00:00:00.000000 UTC,Email,28
5,Germany,purchase,2023-12-01 00:00:00.000000 UTC,Adwords,57
5,Germany,purchase,2023-05-01 00:00:00.000000 UTC,Adwords,55
5,Germany,purchase,2023-12-01 00:00:00.000000 UTC,Facebook,19
5,United States,purchase,2023-08-01 00:00:00.000000 UTC,Email,467
5,Japan,purchase,2023-04-01 00:00:00.000000 UTC,Email,35
5,Australia,purchase,2023-12-01 00:00:00.000000 UTC,Adwords,38
5,Spain,purchase,2023-05-01 00:00:00.000000 UTC,Adwords,67
5,Japan,purchase,2023-09-01 00:00:00.000000 UTC,YouTube,14
5,Australia,purchase,2023-09-01 00:00:00.000000 UTC,Email,39
5,Belgium,purchase,2023-08-01 00:00:00.000000 UTC,Adwords,17
5,Australia,purchase,2023-01-01 00:00:00.000000 UTC,Email,26
5,Australia,purchase,2023-09-01 00:00:00.000000 UTC,Organic,9
5,Japan,purchase,2023-10-01 00:00:00.000000 UTC,Email,60
5,Australia,purchase,2023-06-01 00:00:00.000000 UTC,Adwords,23
5,Germany,purchase,2023-07-01 00:00:00.000000 UTC,Adwords,71
5,China,purchase,2023-12-01 00:00:00.000000 UTC,Organic,86
5,United States,purchase,2023-02-01 00:00:00.000000 UTC,Email,298
5,France,purchase,2023-02-01 00:00:00.000000 UTC,Email,57
5,United States,purchase,2023-12-01 00:00:00.000000 UTC,Adwords,392
5,United States,purchase,2023-02-01 00:00:00.000000 UTC,YouTube,69
5,Australia,purchase,2023-04-01 00:00:00.000000 UTC,Email,37
5,Brasil,purchase,2023-12-01 00:00:00.000000 UTC,YouTube,89
5,France,purchase,2023-08-01 00:00:00.000000 UTC,Adwords,49
5,Spain,purchase,2023-03-01 00:00:00.000000 UTC,Facebook,13
5,Spain,purchase,2023-03-01 00:00:00.000000 UTC,Adwords,50
5,Australia,purchase,2023-07-01 00:00:00.000000 UTC,Adwords,21
5,United States,purchase,2023-03-01 00:00:00.000000 UTC,Facebook,80
5,Australia,purchase,2023-10-01 00:00:00.000000 UTC,Email,43
5,Japan,purchase,2023-07-01 00:00:00.000000 UTC,Adwords,35
5,Brasil,purchase,2023-07-01 00:00:00.000000 UTC,Adwords,183
5,Australia,purchase,2023-06-01 00:00:00.000000 UTC,YouTube,10
5,Australia,purchase,2023-09-01 00:00:00.000000 UTC,Adwords,30
5,Australia,purchase,2023-07-01 00:00:00.000000 UTC,Organic,5
5,Spain,purchase,2023-04-01 00:00:00.000000 UTC,Email,53
5,Australia,purchase,2023-08-01 00:00:00.000000 UTC,YouTube,10
5,Australia,purchase,2023-05-01 00:00:00.000000 UTC,Adwords,22
5,United States,purchase,2023-12-01 00:00:00.000000 UTC,YouTube,150
5,Japan,purchase,2023-07-01 00:00:00.000000 UTC,YouTube,11
5,France,purchase,2023-07-01 00:00:00.000000 UTC,Email,78
5,Australia,purchase,2023-11-01 00:00:00.000000 UTC,Adwords,34
5,Germany,purchase,2023-01-01 00:00:00.000000 UTC,Adwords,55
5,United States,purchase,2023-05-01 00:00:00.000000 UTC,Adwords,276
5,Australia,purchase,2023-02-01 00:00:00.000000 UTC,Email,19
5,Germany,purchase,2023-08-01 00:00:00.000000 UTC,Organic,7
5,Spain,purchase,2023-01-01 00:00:00.000000 UTC,Email,51
5,Spain,purchase,2023-08-01 00:00:00.000000 UTC,Facebook,21
5,Spain,purchase,2023-09-01 00:00:00.000000 UTC,Facebook,18
5,Spain,purchase,2023-04-01 00:00:00.000000 UTC,Organic,8
5,Spain,purchase,2023-06-01 00:00:00.000000 UTC,Adwords,60
5,United States,purchase,2023-10-01 00:00:00.000000 UTC,YouTube,117
5,France,purchase,2023-09-01 00:00:00.000000 UTC,Facebook,28
5,France,purchase,2023-10-01 00:00:00.000000 UTC,Adwords,53
5,Spain,purchase,2023-12-01 00:00:00.000000 UTC,YouTube,18
5,Spain,purchase,2023-10-01 00:00:00.000000 UTC,Organic,11
5,Belgium,purchase,2023-07-01 00:00:00.000000 UTC,Email,32
5,Spain,purchase,2023-05-01 00:00:00.000000 UTC,YouTube,13
5,Spain,purchase,2023-07-01 00:00:00.000000 UTC,Email,64
5,Brasil,purchase,2023-04-01 00:00:00.000000 UTC,Facebook,58
5,Brasil,purchase,2023-09-01 00:00:00.000000 UTC,Facebook,73
5,France,purchase,2023-05-01 00:00:00.000000 UTC,YouTube,26
5,Spain,purchase,2023-10-01 00:00:00.000000 UTC,Adwords,52
5,United States,purchase,2023-09-01 00:00:00.000000 UTC,Organic,51
5,Brasil,purchase,2023-10-01 00:00:00.000000 UTC,Organic,27
5,France,purchase,2023-05-01 00:00:00.000000 UTC,Email,78
5,Spain,purchase,2023-01-01 00:00:00.000000 UTC,Organic,5
5,Belgium,purchase,2023-12-01 00:00:00.000000 UTC,Email,38
5,United States,purchase,2023-07-01 00:00:00.000000 UTC,Organic,46
5,United States,purchase,2023-05-01 00:00:00.000000 UTC,Facebook,75
5,United States,purchase,2023-01-01 00:00:00.000000 UTC,Facebook,70
5,Spain,purchase,2023-03-01 00:00:00.000000 UTC,Email,65
5,Germany,purchase,2023-10-01 00:00:00.000000 UTC,Email,94
5,Germany,purchase,2023-06-01 00:00:00.000000 UTC,Email,76
5,Spain,purchase,2023-05-01 00:00:00.000000 UTC,Organic,10
5,Spain,purchase,2023-11-01 00:00:00.000000 UTC,YouTube,13
5,China,purchase,2023-09-01 00:00:00.000000 UTC,YouTube,154
5,France,purchase,2023-07-01 00:00:00.000000 UTC,Facebook,18
5,France,purchase,2023-11-01 00:00:00.000000 UTC,Adwords,69
5,Australia,purchase,2023-05-01 00:00:00.000000 UTC,Email,30
5,Australia,purchase,2023-06-01 00:00:00.000000 UTC,Email,44
5,France,purchase,2023-09-01 00:00:00.000000 UTC,Email,80
5,Belgium,purchase,2023-07-01 00:00:00.000000 UTC,Organic,3
5,France,purchase,2023-09-01 00:00:00.000000 UTC,Organic,18
5,France,purchase,2023-06-01 00:00:00.000000 UTC,Facebook,18
5,France,purchase,2023-10-01 00:00:00.000000 UTC,Email,128
